ts,open,high,low,close,volume,symbol,tf
2025-12-27 22:31:27.451879,113.20993879848692,113.93965101586153,113.20136310218619,113.28071869602292,694,SYN,1h
2025-12-27 23:31:27.451879,114.33240380800414,115.48958632641315,113.00105209918438,114.32942083334461,988,SYN,1h
2025-12-28 00:31:27.451879,113.08423534227077,113.75957721804606,111.97757893772138,113.0257265553743,656,SYN,1h
2025-12-28 01:31:27.451879,112.63366698449686,114.09503955772152,112.44679082103636,112.71546953916159,1109,SYN,1h
2025-12-28 02:31:27.451879,112.26872613468119,112.28601991368305,111.15312446901027,112.24776198335577,1749,SYN,1h
2025-12-28 03:31:27.451879,111.49747623911665,112.44091290597123,111.0226334884945,111.58176319859876,911,SYN,1h
2025-12-28 04:31:27.451879,113.54915740687241,113.88426159329168,113.40323717707692,113.61863722628797,1728,SYN,1h
2025-12-28 05:31:27.451879,113.98637704543685,115.92295042775062,113.0042795958495,114.14694310963331,1602,SYN,1h
2025-12-28 06:31:27.451879,112.67205207522755,113.1493248412433,109.7275689179851,112.77617078546578,13176,SYN,1h
2025-12-28 07:31:27.451879,113.72503759961594,114.82818020808759,113.10700863996685,113.87896604492236,7760,SYN,1h
2025-12-28 08:31:27.451879,116.25042646098538,118.68397316294617,115.60287444310848,116.36398295956553,13928,SYN,1h
2025-12-28 09:31:27.451879,117.7591644327358,118.07524131450054,115.48175003098879,117.63521904919246,1015,SYN,1h
2025-12-28 10:31:27.451879,115.80843311120748,117.34158130208492,115.32590767927806,115.91848599300431,1627,SYN,1h
2025-12-28 11:31:27.451879,115.73056750693587,116.82296923369208,113.841151272162,115.42672027867131,892,SYN,1h
2025-12-28 12:31:27.451879,117.01602793718318,118.91454303588014,116.79757281145987,116.95833029918946,1130,SYN,1h
2025-12-28 13:31:27.451879,116.22230501675955,116.68773046012215,115.09357880311413,116.20082690634403,1107,SYN,1h
2025-12-28 14:31:27.451879,116.68602484513745,117.60962629206088,114.90334962056377,116.78626924796478,1479,SYN,1h
2025-12-28 15:31:27.451879,117.84347641760388,117.84347641760388,116.21255071620503,117.76100722083798,933,SYN,1h
2025-12-28 16:31:27.451879,116.67290114753352,117.3918925681159,114.8256049149351,116.74010116560328,1854,SYN,1h
2025-12-28 17:31:27.451879,116.7548987711274,116.8293844573888,115.87429076943478,116.7406552654169,1666,SYN,1h
2025-12-28 18:31:27.451879,113.31618114866032,113.63576170846588,112.94156268140698,113.02682292687558,1039,SYN,1h
2025-12-28 19:31:27.451879,111.92605357679548,112.96737883093556,110.1436168486793,111.936806215176,777,SYN,1h
2025-12-28 20:31:27.451879,111.84964983113527,111.91046360901264,111.44634748531931,111.7212515767189,732,SYN,1h
2025-12-28 21:31:27.451879,110.31661870901749,111.95490478992774,109.46334962455704,110.39424533981,1613,SYN,1h
2025-12-28 22:31:27.451879,112.2586421289664,112.38743526184064,109.82541393835758,112.26257002683096,1722,SYN,1h
2025-12-28 23:31:27.451879,110.92048496580517,111.72526054297484,110.52966556762543,110.72441410293132,861,SYN,1h
2025-12-29 00:31:27.451879,110.23445534058165,111.11492816625105,110.16771271957636,110.3036120717056,1964,SYN,1h
2025-12-29 01:31:27.451879,110.71430676862215,111.88006190170827,109.90453723757504,110.5140058181386,525,SYN,1h
2025-12-29 02:31:27.451879,112.25251381312086,113.39727971279281,112.12421284233318,112.17312306816328,1548,SYN,1h
2025-12-29 03:31:27.451879,110.56754995091555,111.30366365986363,108.75454436302547,110.62977552407247,1917,SYN,1h
2025-12-29 04:31:27.451879,112.05377772718442,113.20616299101201,111.28569765892108,111.98295883737333,1006,SYN,1h
2025-12-29 05:31:27.451879,112.17059391257783,112.41618029343567,111.84352765375847,112.06160789718511,1824,SYN,1h
2025-12-29 06:31:27.451879,111.09798939341577,112.37584013056471,110.20459318694198,111.0289504859091,1862,SYN,1h
2025-12-29 07:31:27.451879,111.4333858538582,111.76680480882874,110.13537736764899,111.60863649383408,766,SYN,1h
2025-12-29 08:31:27.451879,111.81640445968226,114.49304751007914,111.21321352063008,111.8977694877687,960,SYN,1h
2025-12-29 09:31:27.451879,111.26573169130407,111.73101517160272,111.25205938601465,111.29327885183153,955,SYN,1h
2025-12-29 10:31:27.451879,111.4294451551269,111.65175504304996,110.95933515211475,111.43773984823497,1883,SYN,1h
2025-12-29 11:31:27.451879,111.14415901684664,111.41856951412072,110.30610961748071,111.07521772847322,1591,SYN,1h
2025-12-29 12:31:27.451879,111.28772492403829,111.41654072800559,109.70317185006516,111.2679524975077,1506,SYN,1h
2025-12-29 13:31:27.451879,111.9217985315175,112.24232767368021,111.9217985315175,112.07145251340371,1362,SYN,1h
2025-12-29 14:31:27.451879,113.95947814993883,114.72281773386382,112.20204768666834,113.9161674678727,1935,SYN,1h
2025-12-29 15:31:27.451879,112.64318154328387,113.65144751703482,111.71881640749605,112.57444519176654,990,SYN,1h
2025-12-29 16:31:27.451879,115.10764045320091,115.9474680903037,114.94839898304687,115.0432403461561,1572,SYN,1h
2025-12-29 17:31:27.451879,112.98850519209842,114.36903755555768,111.22143355878909,112.86652123139113,1063,SYN,1h
2025-12-29 18:31:27.451879,112.85696209030873,114.83348550448588,112.41425338305957,112.76292658761555,1625,SYN,1h
2025-12-29 19:31:27.451879,113.54610222164027,114.07052765904535,112.64033574219135,113.49398804321864,715,SYN,1h
2025-12-29 20:31:27.451879,113.8730027718968,115.1375181638069,113.51751420994754,113.88099331281421,1961,SYN,1h
2025-12-29 21:31:27.451879,113.05209798603941,115.67812281156874,111.72225693852614,113.24018551027608,1058,SYN,1h
2025-12-29 22:31:27.451879,113.1210295844785,113.51182695372259,110.952148116048,113.0724515991895,658,SYN,1h
2025-12-29 23:31:27.451879,112.6062288979951,115.38953665503065,112.45334719242582,112.58284682692337,988,SYN,1h
2025-12-30 00:31:27.451879,112.01728617818414,112.01728617818414,111.80754520319317,111.98687291345715,1185,SYN,1h
2025-12-30 01:31:27.451879,112.86122823664886,113.95304861587667,112.24685659501999,113.00550785786623,1765,SYN,1h
2025-12-30 02:31:27.451879,113.35408353385473,113.56961562906541,113.2348297030433,113.47675832562697,1293,SYN,1h
2025-12-30 03:31:27.451879,112.87730502565856,112.87730502565856,111.91064329606675,112.75855303379333,504,SYN,1h
2025-12-30 04:31:27.451879,113.83608098643197,114.88686600359406,113.47737110470942,113.84058396824597,860,SYN,1h
2025-12-30 05:31:27.451879,114.33658728500885,114.59038386607436,113.34919093376551,114.25871988772447,958,SYN,1h
2025-12-30 06:31:27.451879,115.25930483501428,115.56422676615503,114.01587774257965,115.25604097109475,747,SYN,1h
2025-12-30 07:31:27.451879,116.05433309786076,116.4242130063091,116.02614751589175,116.0508798716907,1445,SYN,1h
2025-12-30 08:31:27.451879,115.2665057082266,115.92781703572442,112.96907258652477,115.15845439534623,921,SYN,1h
2025-12-30 09:31:27.451879,114.52332396912955,115.71916010552643,114.51294699140989,114.58245364027684,514,SYN,1h
2025-12-30 10:31:27.451879,115.51857312891133,115.7095620503919,114.68920772407452,115.50747046110811,1235,SYN,1h
2025-12-30 11:31:27.451879,116.22804399560086,117.16059225868204,114.52162388213016,116.28179819743372,1645,SYN,1h
2025-12-30 12:31:27.451879,116.2767187703232,116.95136974125228,114.22971950211127,116.32726252703873,776,SYN,1h
2025-12-30 13:31:27.451879,116.49751369492621,117.58055918621997,114.68749288348721,116.53354261775266,952,SYN,1h
2025-12-30 14:31:27.451879,118.11860321292019,118.12565070605584,117.77691471365925,118.09237090916898,1913,SYN,1h
2025-12-30 15:31:27.451879,117.40838962539235,117.47533724828936,116.86705370887768,117.46462565301795,1817,SYN,1h
2025-12-30 16:31:27.451879,118.32615275302838,119.46103726967387,116.30913471924133,118.1777503191586,1097,SYN,1h
2025-12-30 17:31:27.451879,117.90413789287832,118.56990025053572,116.95347812040241,118.00971024139308,945,SYN,1h
2025-12-30 18:31:27.451879,117.80161321469285,117.8531187819095,117.25447103878618,117.8236311103595,709,SYN,1h
2025-12-30 19:31:27.451879,119.13653299332496,120.16363109084567,119.01398303287738,119.18894407383713,1213,SYN,1h
2025-12-30 20:31:27.451879,120.41825325936883,121.91590728498306,118.30565966700439,120.24426247085307,801,SYN,1h
2025-12-30 21:31:27.451879,121.31844872478047,121.97120151301928,120.20678996048264,121.29460769027386,1746,SYN,1h
2025-12-30 22:31:27.451879,123.0777260258673,123.0777260258673,122.62069911193781,122.95085985250553,502,SYN,1h
2025-12-30 23:31:27.451879,122.86765589281266,124.66467522208134,121.95383868603764,123.05045477230658,1489,SYN,1h
2025-12-31 00:31:27.451879,123.99653574496244,125.28378272143732,121.29596707143226,123.96343127768168,1616,SYN,1h
2025-12-31 01:31:27.451879,123.76319770645817,124.03061210862576,122.76393598410823,123.65319201886106,1019,SYN,1h
2025-12-31 02:31:27.451879,124.13843974199045,124.8848026600253,123.86615375641894,124.12822597637545,1951,SYN,1h
2025-12-31 03:31:27.451879,124.1733220675823,124.27308001790436,122.8166497239355,124.0411586473432,992,SYN,1h
2025-12-31 04:31:27.451879,124.17163246609131,124.30627780441006,124.07282998925201,124.23589826134975,1758,SYN,1h
2025-12-31 05:31:27.451879,125.2260771466767,125.71221841067069,124.95373532141721,125.04983847692364,1119,SYN,1h
2025-12-31 06:31:27.451879,124.38698186742197,124.38698186742197,123.82263467558525,124.10168473724154,1684,SYN,1h
2025-12-31 07:31:27.451879,126.72683553598787,127.38958552786731,125.94880691819934,126.77283360843721,830,SYN,1h
2025-12-31 08:31:27.451879,125.51759723853769,125.65450337291895,125.36175492456063,125.57354056748171,832,SYN,1h
2025-12-31 09:31:27.451879,124.30458522538082,126.57621683822812,123.57562983184359,124.12418506157745,549,SYN,1h
2025-12-31 10:31:27.451879,125.83460662779568,126.81630013021287,124.26621977860482,125.63615525645588,1362,SYN,1h
2025-12-31 11:31:27.451879,126.63990193907975,126.88871931757986,124.91841340196565,126.70615152090446,771,SYN,1h
2025-12-31 12:31:27.451879,127.51936893123728,129.11621696554485,127.44720160109584,127.5729734128831,1079,SYN,1h
2025-12-31 13:31:27.451879,128.4149206988564,129.22173139676863,128.4149206988564,128.4511162464056,1775,SYN,1h
2025-12-31 14:31:27.451879,128.33967716285323,130.4796612865471,127.60231205207255,128.51245579972743,1059,SYN,1h
2025-12-31 15:31:27.451879,127.31940987556085,128.9896268447075,127.13927721799246,127.43647964564042,1195,SYN,1h
2025-12-31 16:31:27.451879,127.48140624824917,127.88191766850902,126.39325087971999,127.60954419380082,1613,SYN,1h
2025-12-31 17:31:27.451879,126.72461333402214,128.71255545348995,126.45785037548819,126.82198694680156,945,SYN,1h
2025-12-31 18:31:27.451879,128.13030202075254,128.32524102920615,127.35000128339101,128.13474636000038,1516,SYN,1h
2025-12-31 19:31:27.451879,128.05318052354207,128.4547438371865,127.5603872398313,128.02319560502497,1855,SYN,1h
2025-12-31 20:31:27.451879,127.24016214715247,127.82246789139859,125.5901554684917,127.04318163142429,1662,SYN,1h
2025-12-31 21:31:27.451879,126.58460619443532,127.09437143521136,126.57355153501791,126.71110874185425,856,SYN,1h
2025-12-31 22:31:27.451879,127.43567987540803,127.80455475735975,127.26806020863368,127.31036543115589,773,SYN,1h
2025-12-31 23:31:27.451879,126.64196609392776,126.88493650940035,126.40545217071873,126.66907186221468,1542,SYN,1h
2026-01-01 00:31:27.451879,125.69735659650168,125.90542159528059,125.54199811533198,125.70357436160617,810,SYN,1h
2026-01-01 01:31:27.451879,126.17040487297058,126.17040487297058,123.7125846496202,126.08532004133062,1369,SYN,1h
2026-01-01 02:31:27.451879,126.32784764621303,127.02243311448841,125.77586661599607,126.46983811853212,1385,SYN,1h
2026-01-01 03:31:27.451879,125.95273695039036,127.40366811649427,125.78769381621892,125.90458980815842,653,SYN,1h
2026-01-01 04:31:27.451879,125.40794467081656,126.5776918592898,125.1866344634425,125.38707371551526,1913,SYN,1h
2026-01-01 05:31:27.451879,125.81519394083928,127.62057428654727,124.46093152615182,125.75326658575598,1783,SYN,1h
2026-01-01 06:31:27.451879,124.0435643232997,127.17476417494241,122.43812993557559,124.00770518335773,1119,SYN,1h
2026-01-01 07:31:27.451879,122.63711970883034,123.47976285781931,121.2770961521873,122.33674627857631,1382,SYN,1h
2026-01-01 08:31:27.451879,121.45372171941682,123.1924114966,120.35303381078732,121.53122704223678,1296,SYN,1h
2026-01-01 09:31:27.451879,121.28030714801066,121.61748183031547,120.82636294462124,121.34474083590001,624,SYN,1h
2026-01-01 10:31:27.451879,121.71892237332312,123.21995468662192,121.00774628642152,121.79481766011565,15016,SYN,1h
2026-01-01 11:31:27.451879,123.59610899704558,125.89321750456368,121.46936726537429,123.66480196498262,14368,SYN,1h
2026-01-01 12:31:27.451879,124.72007824694823,125.4753673691985,123.30996964371663,124.79962392072801,8944,SYN,1h
2026-01-01 13:31:27.451879,124.82314152949823,125.62137695581035,123.52894645509333,124.67490101118175,744,SYN,1h
2026-01-01 14:31:27.451879,124.90317132271227,125.44505586148468,123.47801123628781,124.72599751340971,1347,SYN,1h
2026-01-01 15:31:27.451879,123.47990241813737,126.75166195337704,122.72186428757738,123.55041836150839,949,SYN,1h
2026-01-01 16:31:27.451879,123.49879501206118,124.27684284622413,121.88056511314566,123.60167555555486,1429,SYN,1h
2026-01-01 17:31:27.451879,123.37718416494918,123.80221862248656,123.01069466106928,123.31904964654703,1770,SYN,1h
2026-01-01 18:31:27.451879,123.72265428707414,125.62177417308193,123.43363776538487,123.79101453797692,1019,SYN,1h
2026-01-01 19:31:27.451879,122.91900170575522,123.06649318943704,122.52146896424995,122.84125156910422,1664,SYN,1h
2026-01-01 20:31:27.451879,123.57799981152067,123.57799981152067,123.3869856953683,123.55292807812003,861,SYN,1h
2026-01-01 21:31:27.451879,125.3305462223446,126.24793498750212,124.50307058131018,125.52080364177434,507,SYN,1h
2026-01-01 22:31:27.451879,125.65374889437531,125.65374889437531,124.46409174060004,125.45959951157437,977,SYN,1h
2026-01-01 23:31:27.451879,126.26521156576945,127.26530620068887,123.83503140242244,126.03886118901771,1875,SYN,1h
2026-01-02 00:31:27.451879,126.90651956962256,128.5037924872675,125.3280263611948,126.98433413344823,994,SYN,1h
2026-01-02 01:31:27.451879,126.50197355461209,126.7516584088485,124.4471367285989,126.55103758929698,1332,SYN,1h
2026-01-02 02:31:27.451879,126.94683890944064,126.94683890944064,125.60014940696416,126.91055957274126,1950,SYN,1h
2026-01-02 03:31:27.451879,127.04516390579272,128.18796237966504,125.57174119650146,127.00268699478072,1562,SYN,1h
2026-01-02 04:31:27.451879,127.28670864420921,127.76680793215344,125.81519850438481,127.20293987668629,1092,SYN,1h
2026-01-02 05:31:27.451879,126.54985120308046,127.41344064443904,125.777128578212,126.29597047001373,686,SYN,1h
2026-01-02 06:31:27.451879,126.38033680682297,126.62131190993243,125.00506282199075,126.40270341473996,1253,SYN,1h
2026-01-02 07:31:27.451879,127.00655835109981,129.28374723991777,126.83484645579449,127.10802833988227,592,SYN,1h
2026-01-02 08:31:27.451879,128.85084126214056,130.79896094793233,128.63136020404653,129.0288131851347,585,SYN,1h
2026-01-02 09:31:27.451879,130.2486939147283,132.44714615880704,129.32772577424464,130.34396623517478,1567,SYN,1h
2026-01-02 10:31:27.451879,133.22430256625452,135.18873736825518,131.4830085118284,133.22871603031646,636,SYN,1h
2026-01-02 11:31:27.451879,132.52372142088635,132.56323255626586,130.44002711917443,132.28632595440897,920,SYN,1h
2026-01-02 12:31:27.451879,133.45054738687006,134.4130023077599,132.76905384059756,133.51965867084152,573,SYN,1h
2026-01-02 13:31:27.451879,133.87452088803616,135.23642402366067,133.5645359730507,133.84456808630614,1679,SYN,1h
2026-01-02 14:31:27.451879,136.85355953636736,137.68462713992497,134.55192417998552,136.8558071050644,1778,SYN,1h
2026-01-02 15:31:27.451879,135.99313894642324,138.3120178017497,134.7370902953745,135.83171744708824,670,SYN,1h
2026-01-02 16:31:27.451879,135.11316915050932,135.68626625382453,133.4722521694695,134.772607877544,669,SYN,1h
2026-01-02 17:31:27.451879,133.97449369054326,134.69967838224042,131.88003577530787,134.0456543425794,1371,SYN,1h
2026-01-02 18:31:27.451879,131.2148386484681,134.11118644398314,129.65864982515976,131.27909181397982,821,SYN,1h
2026-01-02 19:31:27.451879,130.80409090244524,131.4591263242987,129.89349371002058,130.66765285143933,955,SYN,1h
2026-01-02 20:31:27.451879,129.8425908374036,130.7170118769567,129.71985005664868,129.7541126122693,1443,SYN,1h
2026-01-02 21:31:27.451879,130.2672292143187,130.41626868727832,129.66282175258357,130.02710720290284,1289,SYN,1h
2026-01-02 22:31:27.451879,130.6257304081947,132.24891560619568,129.49256553807874,130.5494988762207,1112,SYN,1h
2026-01-02 23:31:27.451879,133.02934663307877,135.15517496107933,132.51283180869945,133.07716020420455,1678,SYN,1h
2026-01-03 00:31:27.451879,134.50120044170848,134.50120044170848,133.78486015780723,134.42180355408888,1388,SYN,1h
2026-01-03 01:31:27.451879,133.87523591056157,134.73449524457416,133.7076457532309,133.72697233751046,848,SYN,1h
2026-01-03 02:31:27.451879,132.71458646624052,133.21573545640496,131.88138126221483,132.6057857818828,1974,SYN,1h
2026-01-03 03:31:27.451879,133.405301269713,134.24131236881544,133.32909923169217,133.33766253613985,1696,SYN,1h
2026-01-03 04:31:27.451879,131.79773254184167,134.30806826434318,131.0827631672832,131.6572970353943,509,SYN,1h
2026-01-03 05:31:27.451879,134.30439864865758,134.33069930964695,134.00050166492073,134.14754052105718,1239,SYN,1h
2026-01-03 06:31:27.451879,135.99793027444525,136.30636295797822,135.69021303086035,135.81021895923598,1788,SYN,1h
2026-01-03 07:31:27.451879,135.3422575524509,135.5043050651565,134.75405998031326,135.2545166101847,1961,SYN,1h
2026-01-03 08:31:27.451879,132.9963476846295,134.81050572132617,132.67433065277666,133.0185774939468,1770,SYN,1h
2026-01-03 09:31:27.451879,134.91908198583533,136.20999085715172,132.7427267244129,134.89929041364152,1166,SYN,1h
2026-01-03 10:31:27.451879,134.9883849853358,136.4441832023478,134.0694528844513,134.82571654940304,1045,SYN,1h
2026-01-03 11:31:27.451879,136.46393328831684,137.47266338144905,136.17195294999425,136.5755066915163,628,SYN,1h
2026-01-03 12:31:27.451879,134.52943347458,135.8877387063011,133.54259107368898,134.47985434170312,1100,SYN,1h
2026-01-03 13:31:27.451879,133.7018927588913,134.47230082165908,133.3080049950479,133.75450359647937,1104,SYN,1h
2026-01-03 14:31:27.451879,133.84561724114488,135.4287374105303,132.27163920411087,133.84176998316542,826,SYN,1h
2026-01-03 15:31:27.451879,134.15624801830057,134.94824397103184,133.4896897796174,133.98495470339867,1479,SYN,1h
2026-01-03 16:31:27.451879,133.48783018417262,134.79167406426396,133.31911772125454,133.4623256581236,903,SYN,1h
2026-01-03 17:31:27.451879,134.3799129081294,135.3906064166273,133.77205938047322,134.3736730585895,1128,SYN,1h
2026-01-03 18:31:27.451879,132.83880882601366,134.910984710519,130.9301217876261,133.01969647713938,1882,SYN,1h
2026-01-03 19:31:27.451879,133.00930018388462,134.9055398276026,131.41252759145226,132.91011553620464,1217,SYN,1h
2026-01-03 20:31:27.451879,133.23569272381718,133.57939405658865,131.56003854718602,133.14974666861966,1540,SYN,1h
2026-01-03 21:31:27.451879,134.20430193466407,134.25051257797875,133.72318883231566,133.91461052093504,773,SYN,1h
2026-01-03 22:31:27.451879,134.9063815483817,136.7402858889257,132.60992270073947,134.9479155796494,1184,SYN,1h
2026-01-03 23:31:27.451879,133.54046229227365,134.25383264682097,130.5321675946208,133.5112032683306,615,SYN,1h
2026-01-04 00:31:27.451879,131.57590040320525,132.14278458975295,130.70378353044026,131.54309570143252,1360,SYN,1h
2026-01-04 01:31:27.451879,133.5129960118923,136.18872415670967,132.6350779093741,133.30271720343836,1192,SYN,1h
2026-01-04 02:31:27.451879,133.8129294517217,134.6868751048179,131.41540463748387,133.82568244137698,1614,SYN,1h
2026-01-04 03:31:27.451879,132.94139379884808,134.13745016133734,132.1830737627782,132.90431063531315,1605,SYN,1h
2026-01-04 04:31:27.451879,135.12769481120657,135.12769481120657,133.98173375883795,135.0456010616686,823,SYN,1h
2026-01-04 05:31:27.451879,135.3080869399725,135.64620119550625,134.4429416525098,135.2828419274623,1460,SYN,1h
2026-01-04 06:31:27.451879,136.89825509872634,139.05277953920302,136.7291096156474,136.95939837799088,613,SYN,1h
2026-01-04 07:31:27.451879,137.1606632691443,137.83046264727267,136.4866500086129,137.13404692295092,1581,SYN,1h
2026-01-04 08:31:27.451879,140.1926682524155,140.79615666467987,137.27045711445882,140.0423143773761,653,SYN,1h
2026-01-04 09:31:27.451879,142.43819447497233,144.11378957169947,141.51815516128286,142.58455970697133,1927,SYN,1h
2026-01-04 10:31:27.451879,142.33404960378982,142.83450894477647,140.78845041903628,142.3151260078584,1789,SYN,1h
2026-01-04 11:31:27.451879,143.6825418901555,144.9898500839748,143.43921069149167,143.78320750656957,814,SYN,1h
2026-01-04 12:31:27.451879,144.97045934011888,146.31027642529986,141.79420148420377,144.79741967186303,1564,SYN,1h
2026-01-04 13:31:27.451879,146.64233687291642,149.75395138452052,145.51577754976782,146.8660413037878,604,SYN,1h
2026-01-04 14:31:27.451879,145.45567222255286,148.52955854092974,141.85451108255685,145.53701604040455,1716,SYN,1h
2026-01-04 15:31:27.451879,146.67810493362342,148.24035203678116,146.20344968354348,146.62279707341216,1924,SYN,1h
2026-01-04 16:31:27.451879,148.4947710997152,148.59069885203513,146.6303502730563,148.26266233918494,1801,SYN,1h
2026-01-04 17:31:27.451879,145.73448324002095,146.14750490875662,142.88989074518963,145.74406595040702,853,SYN,1h
2026-01-04 18:31:27.451879,144.02697519397978,144.54997784165914,142.33511649388936,144.10698332291386,1515,SYN,1h
2026-01-04 19:31:27.451879,141.5204939506594,142.40703927451497,140.55316018557068,141.25477153858736,1232,SYN,1h
2026-01-04 20:31:27.451879,140.75486383869702,142.17188899712212,140.30307754538595,140.9589743930065,1208,SYN,1h
2026-01-04 21:31:27.451879,141.74263862410817,142.8832805791966,141.74263862410817,142.05498998224874,1779,SYN,1h
2026-01-04 22:31:27.451879,144.33787895516332,144.51550997946833,140.459285740417,144.2743961360907,1150,SYN,1h
2026-01-04 23:31:27.451879,144.39532987110857,144.87609777966378,142.29655149234506,144.46786057079132,1323,SYN,1h
2026-01-05 00:31:27.451879,146.7573406981557,147.2727129089855,146.53460506618865,146.90736732274397,1446,SYN,1h
2026-01-05 01:31:27.451879,145.07073007100337,147.2981784185413,144.29003539537763,144.9680410244913,1160,SYN,1h
2026-01-05 02:31:27.451879,142.62042418171256,143.28572157917077,141.03748607960233,142.58566169561763,598,SYN,1h
2026-01-05 03:31:27.451879,142.51157693283002,143.63988704506224,142.45229389057323,142.5920100386066,1087,SYN,1h
2026-01-05 04:31:27.451879,143.04184001935516,144.17462498975175,142.7840058502088,143.2252118881361,781,SYN,1h
2026-01-05 05:31:27.451879,143.38931189880668,144.94548923408382,142.7032272365473,143.26431989303492,902,SYN,1h
2026-01-05 06:31:27.451879,140.47965230576608,140.6425048397137,140.01054869075847,140.38837162116633,1632,SYN,1h
2026-01-05 07:31:27.451879,140.33357138828208,142.1675615664725,139.86582872572495,140.3474904718789,1199,SYN,1h
2026-01-05 08:31:27.451879,138.8568543240312,139.15487989155875,137.7394044703062,138.6009087582324,698,SYN,1h
2026-01-05 09:31:27.451879,139.46284460900358,140.52161550173048,139.09622026674924,139.6122415418702,1826,SYN,1h
2026-01-05 10:31:27.451879,139.99393434955493,140.9489868672468,139.6791006555858,140.20782491562431,826,SYN,1h
2026-01-05 11:31:27.451879,138.87800725934704,139.78905910195368,138.87800725934704,138.97416460534248,653,SYN,1h
2026-01-05 12:31:27.451879,138.3371003237465,140.056489836004,136.78559056880889,138.3434068485538,1051,SYN,1h
2026-01-05 13:31:27.451879,136.99438884979998,136.99438884979998,136.89067143165917,136.9610608206812,904,SYN,1h
2026-01-05 14:31:27.451879,136.92435243941554,137.38036113878383,134.52909248171997,136.95739150063545,7688,SYN,1h
2026-01-05 15:31:27.451879,138.3964099985814,140.70267923488723,136.60186452101445,138.34770394281296,5048,SYN,1h
2026-01-05 16:31:27.451879,136.89543847966135,137.3969763330213,135.8255232721299,137.06698321290716,10320,SYN,1h
2026-01-05 17:31:27.451879,138.03911341991295,141.42626748564118,136.93895254959432,137.840104755645,1373,SYN,1h
2026-01-05 18:31:27.451879,137.18063068551265,137.96773459595462,136.3747021080754,137.19190116185902,583,SYN,1h
2026-01-05 19:31:27.451879,136.33861955312804,138.58437944309168,134.3146604200781,136.18645899017957,1922,SYN,1h
2026-01-05 20:31:27.451879,136.169062608427,137.14787677855028,133.21527879831336,136.12241000830713,1253,SYN,1h
2026-01-05 21:31:27.451879,134.8564546540143,135.30866866848996,130.56536207612388,134.79488665560888,1127,SYN,1h
2026-01-05 22:31:27.451879,134.20589521881163,135.8594112013235,132.7129892052743,134.12947263398996,1632,SYN,1h
2026-01-05 23:31:27.451879,132.66261062442675,133.4959033206144,132.30722097762958,132.60324301744177,720,SYN,1h
2026-01-06 00:31:27.451879,135.37504694316334,135.47540866792374,135.21382915861096,135.2880942058781,1052,SYN,1h
2026-01-06 01:31:27.451879,135.59696426402635,137.07488207963897,135.0302857612231,135.4169744498135,1891,SYN,1h
2026-01-06 02:31:27.451879,134.57711957863702,134.83191973096336,133.84950376400218,134.55067752210624,1670,SYN,1h
2026-01-06 03:31:27.451879,135.0149776526628,136.06683575601062,134.0487988713808,134.91931934827358,611,SYN,1h
2026-01-06 04:31:27.451879,134.8366179564062,135.63154713361604,134.09949319635794,134.84871869980248,1114,SYN,1h
2026-01-06 05:31:27.451879,134.82553861893604,135.42406609392285,134.5110493051626,134.63165325733573,1423,SYN,1h
2026-01-06 06:31:27.451879,135.4476172955289,137.8026718242087,135.27182392760415,135.53929503131462,974,SYN,1h
2026-01-06 07:31:27.451879,136.8934329365874,137.1866473624948,136.44062830127868,136.6473392183394,1335,SYN,1h
2026-01-06 08:31:27.451879,135.99895026067662,137.6308656448994,135.73932805866252,136.00441191913788,770,SYN,1h
2026-01-06 09:31:27.451879,135.10928836764464,135.90443655282763,133.7688528020705,135.30287635437745,920,SYN,1h
2026-01-06 10:31:27.451879,135.02920084360687,136.62750019109475,134.21053298315482,135.01190522248234,1206,SYN,1h
2026-01-06 11:31:27.451879,131.89515611090172,132.78986698349635,128.10417148926626,131.98504474438678,1890,SYN,1h
2026-01-06 12:31:27.451879,130.17374797718998,130.23871880718713,129.21131669353494,130.06441016982768,1803,SYN,1h
2026-01-06 13:31:27.451879,131.8341714408472,131.93964247516797,131.66336926402172,131.92026576964443,1806,SYN,1h
2026-01-06 14:31:27.451879,134.10959951663187,135.2225575659021,134.10959951663187,134.16946370858196,539,SYN,1h
2026-01-06 15:31:27.451879,133.66279564321346,134.78398522465827,133.39554733724557,133.9158350680932,688,SYN,1h
2026-01-06 16:31:27.451879,134.70732909362368,134.93128538724648,133.2533381994575,134.7682856408534,1687,SYN,1h
2026-01-06 17:31:27.451879,134.9407383147127,135.83610882798845,133.98690720541097,135.26861310957074,1493,SYN,1h
2026-01-06 18:31:27.451879,139.2935561825709,140.75271421933888,138.43625697240986,139.51453364633062,1035,SYN,1h
2026-01-06 19:31:27.451879,141.26755237716006,141.777729147539,140.58561621123386,141.16021208302766,1527,SYN,1h
2026-01-06 20:31:27.451879,141.17518784718476,142.08336195770312,139.69367831238588,141.06433946685172,789,SYN,1h
2026-01-06 21:31:27.451879,139.8605306740641,140.322275925729,137.87233056191604,139.8010512596602,932,SYN,1h
2026-01-06 22:31:27.451879,137.50600931776586,140.01608060155348,136.77649508020852,137.63910304677378,970,SYN,1h
2026-01-06 23:31:27.451879,137.99514778225065,138.55323689001077,136.8116141032164,138.00173203203585,1704,SYN,1h
