ts,symbol,side,qty,price
2026-01-07T20:51:36.683680,SYN,BUY,4.652534038776329,126.46590476644732
2026-01-07T20:51:36.683988,SYN,SELL,4.652534038776329,130.54021928161598
2026-01-07T20:51:36.687733,SYN,BUY,4.633934852950907,127.17158235405222
2026-01-07T20:51:36.688021,SYN,SELL,4.633934852950907,131.3565122148634
2026-01-07T20:51:36.692012,SYN,BUY,4.572230984705403,129.09332759172727
2026-01-07T20:51:36.692375,SYN,SELL,4.572230984705403,133.4953464101461
2026-01-07T20:51:36.697576,SYN,BUY,4.533584512183705,130.40913821829236
2026-01-07T20:51:36.697916,SYN,SELL,4.533584512183705,134.97428473957308
2026-01-07T20:51:36.701783,SYN,BUY,4.442958301481129,133.29533038833162
2026-01-07T20:51:36.702098,SYN,SELL,4.442958301481129,138.2139640889252
2026-01-07T20:51:36.705775,SYN,BUY,4.482637197958599,132.35246911738616
2026-01-07T20:51:36.706049,SYN,SELL,4.482637197958599,137.3093828306806
2026-01-07T20:51:36.709770,SYN,BUY,4.449321198697895,133.58641850017693
2026-01-07T20:51:36.710845,SYN,SELL,4.449321198697895,138.4822435944049
2026-01-07T20:51:36.714517,SYN,BUY,4.446427815428189,133.9114903703493
2026-01-07T20:51:36.715565,SYN,SELL,4.446427815428189,138.69288121140372
2026-01-07T20:51:36.719232,SYN,BUY,4.356135187614694,136.92423500861693
2026-01-07T20:51:36.720293,SYN,SELL,4.356135187614694,141.8998319420128
2026-01-07T20:51:36.723860,SYN,BUY,4.396728801868849,135.89963330581176
2026-01-07T20:51:36.724898,SYN,SELL,4.396728801868849,141.02152771063302
2026-01-07T20:51:36.730880,SYN,BUY,4.43940520692088,134.83999418148278
2026-01-07T20:51:36.732007,SYN,SELL,4.43940520692088,139.9242937649944
2026-01-07T20:51:36.736234,SYN,BUY,4.471668551238834,134.1126771697507
2026-01-07T20:51:36.737369,SYN,SELL,4.471668551238834,139.23793080972447
2026-01-07T20:51:36.741186,SYN,BUY,4.574395927760334,131.3447313598868
2026-01-07T20:51:36.742506,SYN,SELL,4.574395927760334,136.73284594858288
2026-01-07T20:51:36.748414,SYN,BUY,4.604993205701507,130.73298667786503
2026-01-07T20:51:36.748996,SYN,SELL,4.604993205701507,135.9510202709116
2026-01-07T20:51:36.753175,SYN,BUY,4.646433202597937,129.81898966857543
2026-01-07T20:51:36.753487,SYN,SELL,4.646433202597937,134.7982671756396
2026-01-07T20:51:36.757251,SYN,BUY,4.645333754773591,130.09212075650427
2026-01-07T20:51:36.757545,SYN,SELL,4.645333754773591,134.81377589774772
2026-01-07T20:51:36.761293,SYN,BUY,4.634906310889606,130.61477362565878
2026-01-07T20:51:36.761800,SYN,SELL,4.634906310889606,135.3829250564946
2026-01-07T20:51:36.765941,SYN,BUY,4.554938904416712,133.14369878430665
2026-01-07T20:51:36.766968,SYN,SELL,4.554938904416712,138.21704009409444
2026-01-07T20:51:36.771123,SYN,BUY,4.517736657707944,134.4890144558659
2026-01-07T20:51:36.772040,SYN,SELL,4.517736657707944,139.39245669121658
2026-01-07T20:51:36.776128,SYN,BUY,4.5492577206332285,133.79383582367922
2026-01-07T20:51:36.777460,SYN,SELL,4.5492577206332285,138.4847448969815
2026-01-07T20:51:36.785320,SYN,BUY,4.595530889459594,132.67208867477373
2026-01-07T20:51:36.785876,SYN,SELL,4.595530889459594,137.28302611419423
2026-01-07T20:51:36.789723,SYN,BUY,4.578015916042016,133.4043313674079
2026-01-07T20:51:36.790560,SYN,SELL,4.578015916042016,137.90924224593672
2026-01-07T20:51:36.794223,SYN,BUY,4.644038583441441,131.72312568391197
2026-01-07T20:51:36.794580,SYN,SELL,4.644038583441441,136.35894095279568
2026-01-07T20:51:36.798448,SYN,BUY,4.565617551451913,134.2146142913177
2026-01-07T20:51:36.799211,SYN,SELL,4.565617551451913,138.88912921530945
2026-01-07T20:51:36.803157,SYN,BUY,4.517346210544781,135.87812406871558
2026-01-07T20:51:36.803909,SYN,SELL,4.517346210544781,140.51574942761863
2026-01-07T20:51:36.807702,SYN,BUY,4.543416066862445,135.3221438684898
2026-01-07T20:51:36.808792,SYN,SELL,4.543416066862445,139.7701696598136
2026-01-07T20:51:36.814051,SYN,BUY,4.627145179544065,133.08508678269376
2026-01-07T20:51:36.814830,SYN,SELL,4.627145179544065,137.57638504319988
2026-01-07T20:51:36.819793,SYN,BUY,4.570102250476566,134.96674005884833
2026-01-07T20:51:36.820499,SYN,SELL,4.570102250476566,139.62092504667368
2026-01-07T20:51:36.824320,SYN,BUY,4.580247622077599,134.89312940767775
2026-01-07T20:51:36.825006,SYN,SELL,4.580247622077599,139.54438808559846
2026-01-07T20:51:36.828901,SYN,BUY,4.52913144536642,136.64379444486204
2026-01-07T20:51:36.829795,SYN,SELL,4.52913144536642,141.32938635569707
2026-01-07T20:51:36.833765,SYN,BUY,4.607363081746921,134.54709426887396
2026-01-07T20:51:36.834447,SYN,SELL,4.607363081746921,139.32339832509524
2026-01-07T20:51:36.838450,SYN,BUY,4.640335302051979,133.8213808482776
2026-01-07T20:51:36.838993,SYN,SELL,4.640335302051979,138.4149633219156
2026-01-07T20:51:36.843097,SYN,BUY,4.64503297086092,133.908690868157
2026-01-07T20:51:36.843617,SYN,SELL,4.64503297086092,138.61530767093674
2026-01-07T20:51:36.849150,SYN,BUY,4.647987363919662,134.05194718075037
2026-01-07T20:51:36.849729,SYN,SELL,4.647987363919662,138.62093445994378
2026-01-07T20:51:36.853690,SYN,BUY,4.673903319006253,133.52905682095266
2026-01-07T20:51:36.854191,SYN,SELL,4.673903319006253,137.9729001503184
2026-01-07T20:51:36.857929,SYN,BUY,4.64969268051215,134.4408598951188
2026-01-07T20:51:36.858359,SYN,SELL,4.64969268051215,138.83217241860015
2026-01-07T20:51:36.862353,SYN,BUY,4.704453198401556,133.08620632537793
2026-01-07T20:51:36.863064,SYN,SELL,4.704453198401556,137.72401988160667
2026-01-07T20:51:36.866787,SYN,BUY,4.71629622195279,132.97657059397272
2026-01-07T20:51:36.867181,SYN,SELL,4.71629622195279,137.77247217452518
2026-01-07T20:51:36.870853,SYN,BUY,4.7160581491571065,133.21632154195396
2026-01-07T20:51:36.871269,SYN,SELL,4.7160581491571065,137.94826063188876
2026-01-07T20:51:36.874905,SYN,BUY,4.697211439725379,133.98156782619552
2026-01-07T20:51:36.875316,SYN,SELL,4.697211439725379,138.52240935343553
2026-01-07T20:51:36.878995,SYN,BUY,4.668906408992431,135.0153895374392
2026-01-07T20:51:36.879976,SYN,SELL,4.668906408992431,139.8110434650079
2026-01-07T20:51:36.884251,SYN,BUY,4.7272893474454145,133.57795886996476
2026-01-07T20:51:36.884692,SYN,SELL,4.7272893474454145,138.6533693940536
2026-01-07T20:51:36.888764,SYN,BUY,4.806888388606656,131.60886724928324
2026-01-07T20:51:36.889125,SYN,SELL,4.806888388606656,136.71503947584512
2026-01-07T20:51:36.893354,SYN,BUY,4.752396577823858,133.36936856204008
2026-01-07T20:51:36.893714,SYN,SELL,4.752396577823858,138.76298802137393
2026-01-07T20:51:36.899224,SYN,BUY,4.743155723521462,133.89259528259765
2026-01-07T20:51:36.899745,SYN,SELL,4.743155723521462,139.35803086866954
2026-01-07T20:51:36.903823,SYN,BUY,4.785542213524313,132.9707627906308
2026-01-07T20:51:36.904184,SYN,SELL,4.785542213524313,138.31622954509493
2026-01-07T20:51:36.908086,SYN,BUY,4.718888674395066,135.11312386219944
2026-01-07T20:51:36.908419,SYN,SELL,4.718888674395066,140.38260460498802
2026-01-07T20:51:36.912304,SYN,BUY,4.719559014200822,135.35048334842602
2026-01-07T20:51:36.912807,SYN,SELL,4.719559014200822,140.40549752767737
2026-01-07T20:51:36.916871,SYN,BUY,4.670253516764312,137.02787807717988
2026-01-07T20:51:36.917192,SYN,SELL,4.670253516764312,142.2487734331729
2026-01-07T20:51:36.921181,SYN,BUY,4.672953735858602,137.20261394641238
2026-01-07T20:51:36.921433,SYN,SELL,4.672953735858602,142.23250799031115
2026-01-07T20:51:36.925464,SYN,BUY,4.584064946053604,140.11233553456478
2026-01-07T20:51:36.925708,SYN,SELL,4.584064946053604,145.29314483121587
2026-01-07T20:51:36.930386,SYN,BUY,4.51042692784958,142.6558519868248
2026-01-07T20:51:36.930713,SYN,SELL,4.51042692784958,148.03540670260514
2026-01-07T20:51:36.934728,SYN,BUY,4.527256459898818,142.3862835708623
2026-01-07T20:51:36.935352,SYN,SELL,4.527256459898818,147.6638171287323
2026-01-07T20:51:36.939377,SYN,BUY,4.489107686872663,143.85509911032284
2026-01-07T20:51:36.939614,SYN,SELL,4.489107686872663,149.1259449255712
2026-01-07T20:51:36.943366,SYN,BUY,4.465603861284053,144.869818381699
2026-01-07T20:51:36.944556,SYN,SELL,4.465603861284053,128.78068015903315
2026-01-07T20:51:36.948435,SYN,BUY,4.378049445527176,146.9394743244397
2026-01-07T20:51:36.949581,SYN,SELL,4.378049445527176,128.78068015903315
2026-01-07T20:51:36.953527,SYN,BUY,4.390522953019387,145.60978454842476
2026-01-07T20:51:36.954605,SYN,SELL,4.390522953019387,128.78068015903315
2026-01-07T20:51:36.958797,SYN,BUY,4.332620418282927,146.69610847194886
2026-01-07T20:51:36.959866,SYN,SELL,4.332620418282927,129.81456700326936
2026-01-07T20:51:36.968233,SYN,BUY,4.333457742490105,145.81693798338222
2026-01-07T20:51:36.969377,SYN,SELL,4.333457742490105,129.81456700326936
2026-01-07T20:51:36.973410,SYN,BUY,4.358431100079864,144.1790368145753
2026-01-07T20:51:36.974459,SYN,SELL,4.358431100079864,129.81456700326936
2026-01-07T20:51:36.978210,SYN,BUY,4.4240753653394345,141.32539892435665
2026-01-07T20:51:36.979281,SYN,SELL,4.4240753653394345,129.81456700326936
2026-01-07T20:51:36.983166,SYN,BUY,4.415091817763128,141.02945388020302
2026-01-07T20:51:36.984190,SYN,SELL,4.415091817763128,129.81456700326936
2026-01-07T20:51:36.987967,SYN,BUY,4.36339782189782,142.12601747723986
2026-01-07T20:51:36.989039,SYN,SELL,4.36339782189782,129.81456700326936
2026-01-07T20:51:36.994837,SYN,BUY,4.277461248292485,144.34653333415875
2026-01-07T20:51:36.997212,SYN,SELL,4.277461248292485,129.81456700326936
2026-01-07T20:51:37.001721,SYN,BUY,4.250027584411824,144.5400945010767
2026-01-07T20:51:37.002794,SYN,SELL,4.250027584411824,129.81456700326936
2026-01-07T20:51:37.006768,SYN,BUY,4.157964550908429,146.98082100640534
2026-01-07T20:51:37.007656,SYN,SELL,4.157964550908429,129.81456700326936
2026-01-07T20:51:37.012185,SYN,BUY,4.18878404365548,145.04052504500353
2026-01-07T20:51:37.013336,SYN,SELL,4.18878404365548,129.81456700326936
2026-01-07T20:51:37.017487,SYN,BUY,4.236216480140015,142.65695452646543
2026-01-07T20:51:37.018407,SYN,SELL,4.236216480140015,129.81456700326936
2026-01-07T20:51:37.022371,SYN,BUY,4.2167586435672915,142.66330604362588
2026-01-07T20:51:37.023239,SYN,SELL,4.2167586435672915,129.81456700326936
2026-01-07T20:51:37.027148,SYN,BUY,4.179010980093682,143.29682449408017
2026-01-07T20:51:37.028876,SYN,SELL,4.179010980093682,129.81456700326936
2026-01-07T20:51:37.044046,SYN,BUY,4.15801713348858,143.33595205298144
2026-01-07T20:51:37.046137,SYN,SELL,4.15801713348858,129.81456700326936
2026-01-07T20:51:37.050392,SYN,BUY,4.222980915579124,140.4585658069769
2026-01-07T20:51:37.051298,SYN,SELL,4.222980915579124,129.81456700326936
2026-01-07T20:51:37.055442,SYN,BUY,4.2080021910287355,140.41766421711483
2026-01-07T20:51:37.056258,SYN,SELL,4.2080021910287355,129.81456700326936
2026-01-07T20:51:37.060174,SYN,BUY,4.244736636413179,138.67020921261152
2026-01-07T20:51:37.060963,SYN,SELL,4.244736636413179,129.81456700326936
2026-01-07T20:51:37.064976,SYN,BUY,4.200328836927381,139.6820476626411
2026-01-07T20:51:37.065741,SYN,SELL,4.200328836927381,129.81456700326936
2026-01-07T20:51:37.070563,SYN,BUY,4.167511633115185,140.2779288280821
2026-01-07T20:51:37.071359,SYN,SELL,4.167511633115185,129.81456700326936
2026-01-07T20:51:37.075765,SYN,BUY,4.188623096018026,139.04365168764514
2026-01-07T20:51:37.076476,SYN,SELL,4.188623096018026,129.81456700326936
2026-01-07T20:51:37.082278,SYN,BUY,4.193552676925025,138.41257855197807
2026-01-07T20:51:37.083052,SYN,SELL,4.193552676925025,129.81456700326936
2026-01-07T20:51:37.087258,SYN,BUY,4.222516562982069,137.02954135109155
2026-01-07T20:51:37.088008,SYN,SELL,4.222516562982069,129.81456700326936
2026-01-07T20:51:37.092079,SYN,BUY,4.211307476973797,137.02587019638577
2026-01-07T20:51:37.092767,SYN,SELL,4.211307476973797,129.81456700326936
2026-01-07T20:51:37.097197,SYN,BUY,4.1578132409483,138.41687779478434
2026-01-07T20:51:37.098191,SYN,SELL,4.1578132409483,129.81456700326936
2026-01-07T20:51:37.102352,SYN,BUY,4.183418851369586,137.1355167045136
2026-01-07T20:51:37.102938,SYN,SELL,4.183418851369586,129.98523948048168
2026-01-07T20:51:37.106901,SYN,BUY,4.148907146531666,137.90902480802282
2026-01-07T20:51:37.107238,SYN,SELL,4.148907146531666,130.69294845048933
2026-01-07T20:51:37.112100,SYN,BUY,4.157401065472726,137.26049711243994
2026-01-07T20:51:37.112713,SYN,SELL,4.157401065472726,130.69294845048933
2026-01-07T20:51:37.116883,SYN,BUY,4.177870619589007,136.25455221967465
2026-01-07T20:51:37.117403,SYN,SELL,4.177870619589007,130.48226663317132
2026-01-07T20:51:37.121384,SYN,BUY,4.170778120726291,136.19047121331127
2026-01-07T20:51:37.121894,SYN,SELL,4.170778120726291,130.25930937329122
2026-01-07T20:51:37.126712,SYN,BUY,4.2024764803596435,134.86228409893667
2026-01-07T20:51:37.127345,SYN,SELL,4.2024764803596435,128.55291411181057
2026-01-07T20:51:37.136742,SYN,BUY,4.213239508557171,134.19653737030694
2026-01-07T20:51:37.137534,SYN,SELL,4.213239508557171,140.24520603168864
2026-01-07T20:51:37.141852,SYN,BUY,4.271119434164372,132.66954463895047
2026-01-07T20:51:37.142459,SYN,SELL,4.271119434164372,138.53830259616646
2026-01-07T20:51:37.146860,SYN,BUY,4.195402625992846,135.35573825298104
2026-01-07T20:51:37.147396,SYN,SELL,4.195402625992846,129.23765339175034
2026-01-07T20:51:37.152908,SYN,BUY,4.1817323114905145,135.4846829370384
2026-01-07T20:51:37.153525,SYN,SELL,4.1817323114905145,129.50187267602885
2026-01-07T20:51:37.157713,SYN,BUY,4.1991579593693515,134.6179528608673
2026-01-07T20:51:37.158133,SYN,SELL,4.1991579593693515,128.82986742432996
2026-01-07T20:51:37.164803,SYN,BUY,4.178476897131583,134.98677900794772
2026-01-07T20:51:37.165324,SYN,SELL,4.178476897131583,129.31400200291566
2026-01-07T20:51:37.170118,SYN,BUY,4.171675360639108,134.91614305915238
2026-01-07T20:51:37.170576,SYN,SELL,4.171675360639108,129.42024250227627
2026-01-07T20:51:37.174669,SYN,BUY,4.169686151166276,134.69896908396439
2026-01-07T20:51:37.175012,SYN,SELL,4.169686151166276,129.45585211234823
2026-01-07T20:51:37.181542,SYN,BUY,4.133499855738109,135.60706467883028
2026-01-07T20:51:37.181920,SYN,SELL,4.133499855738109,129.8475789981104
2026-01-07T20:51:37.185920,SYN,BUY,4.0910748438942335,136.71566288794855
2026-01-07T20:51:37.186208,SYN,SELL,4.0910748438942335,129.8475789981104
2026-01-07T20:51:37.190136,SYN,BUY,4.099889439593699,136.07241412509745
2026-01-07T20:51:37.190440,SYN,SELL,4.099889439593699,129.8475789981104
2026-01-07T20:51:37.194485,SYN,BUY,4.1115193233945,135.37052779255464
2026-01-07T20:51:37.194836,SYN,SELL,4.1115193233945,129.8475789981104
2026-01-07T20:51:37.199256,SYN,BUY,4.111773135792376,135.07941117509358
2026-01-07T20:51:37.199591,SYN,SELL,4.111773135792376,129.8475789981104
2026-01-07T20:51:37.203746,SYN,BUY,4.197718300438489,132.05103726675898
2026-01-07T20:51:37.204172,SYN,SELL,4.197718300438489,137.47956481992549
2026-01-07T20:51:37.208787,SYN,BUY,4.268243463769992,130.1294423749126
2026-01-07T20:51:37.209137,SYN,SELL,4.268243463769992,135.55875983234952
2026-01-07T20:51:37.214428,SYN,BUY,4.2167617866501885,131.98622590252924
2026-01-07T20:51:37.214841,SYN,SELL,4.2167617866501885,137.28434518370696
2026-01-07T20:51:37.219467,SYN,BUY,4.1541825928081115,134.23654844043625
2026-01-07T20:51:37.219816,SYN,SELL,4.1541825928081115,139.61607864894444
2026-01-07T20:51:37.223985,SYN,BUY,4.170177804861199,133.98279298562724
2026-01-07T20:51:37.224924,SYN,SELL,4.170177804861199,139.16699022739886
2026-01-07T20:51:37.230962,SYN,BUY,4.15160576258994,134.83566978367384
2026-01-07T20:51:37.231828,SYN,SELL,4.15160576258994,139.87873624284057
2026-01-07T20:51:37.238818,SYN,BUY,4.143774361447426,135.3362474161255
2026-01-07T20:51:37.239150,SYN,SELL,4.143774361447426,140.27300778344673
2026-01-07T20:51:37.249973,SYN,BUY,4.024787875698583,139.58429091315378
2026-01-07T20:51:39.552306,SYN,BUY,6.418778442306997,116.84466238258875
2026-01-07T20:51:39.554684,SYN,SELL,6.418778442306997,109.12434160785848
2026-01-07T20:51:39.558255,SYN,BUY,6.333641930784012,117.81988772444839
2026-01-07T20:51:39.559037,SYN,SELL,6.333641930784012,109.12434160785848
2026-01-07T20:51:39.564180,SYN,BUY,6.35320382109683,116.79847121618607
2026-01-07T20:51:39.564751,SYN,SELL,6.35320382109683,109.12434160785848
2026-01-07T20:51:39.570785,SYN,BUY,6.321405650867197,116.7990255930496
2026-01-07T20:51:39.571348,SYN,SELL,6.321405650867197,109.12434160785848
2026-01-07T20:51:39.574820,SYN,BUY,6.496464281451292,113.08333633833901
2026-01-07T20:51:39.576760,SYN,SELL,6.496464281451292,117.90503256771889
2026-01-07T20:51:39.580685,SYN,BUY,6.5802002260645365,111.99277461828359
2026-01-07T20:51:39.581792,SYN,SELL,6.5802002260645365,116.8747612856614
2026-01-07T20:51:39.585403,SYN,BUY,6.613945603384758,111.77711220250725
2026-01-07T20:51:39.598609,SYN,SELL,6.613945603384758,116.37263610505144
2026-01-07T20:51:39.605901,SYN,BUY,6.71357616467888,110.4494424624799
2026-01-07T20:51:39.607612,SYN,SELL,6.71357616467888,115.0658200585078
2026-01-07T20:51:39.613579,SYN,BUY,6.6220352470680695,112.31870131184436
2026-01-07T20:51:39.615065,SYN,SELL,6.6220352470680695,116.9614040677763
2026-01-07T20:51:39.618935,SYN,BUY,6.734327312740312,110.77977630998278
2026-01-07T20:51:39.619577,SYN,SELL,6.734327312740312,115.33181084240954
2026-01-07T20:51:39.623021,SYN,BUY,6.780334086694389,110.35876387774145
2026-01-07T20:51:39.623535,SYN,SELL,6.780334086694389,114.71341383586893
2026-01-07T20:51:39.633409,SYN,BUY,6.7869359940954395,110.56926282104766
2026-01-07T20:51:39.634333,SYN,SELL,6.7869359940954395,114.8868538306718
2026-01-07T20:51:39.638399,SYN,BUY,6.705623895440926,112.22920962969735
2026-01-07T20:51:39.639399,SYN,SELL,6.705623895440926,116.64053862921229
2026-01-07T20:51:39.643098,SYN,BUY,6.818694990855823,110.68509041183451
2026-01-07T20:51:39.643632,SYN,SELL,6.818694990855823,115.26297966667835
2026-01-07T20:51:39.647325,SYN,BUY,6.75667914186476,112.038950316792
2026-01-07T20:51:39.648199,SYN,SELL,6.75667914186476,116.6484634966114
2026-01-07T20:51:39.652941,SYN,BUY,6.772254382222117,112.11763870113371
2026-01-07T20:51:39.655925,SYN,SELL,6.772254382222117,116.47159012389746
2026-01-07T20:51:39.662726,SYN,BUY,6.85462699815314,111.08446496115205
2026-01-07T20:51:39.663643,SYN,SELL,6.85462699815314,115.43047115630142
2026-01-07T20:51:39.667649,SYN,BUY,6.838511979035289,111.664440812081
2026-01-07T20:51:39.668499,SYN,SELL,6.838511979035289,115.92445220045694
2026-01-07T20:51:39.672317,SYN,BUY,6.83983679885126,111.95371837251258
2026-01-07T20:51:39.673077,SYN,SELL,6.83983679885126,116.36949549361165
2026-01-07T20:51:39.676945,SYN,BUY,6.896805114293271,111.34892549125743
2026-01-07T20:51:39.677331,SYN,SELL,6.896805114293271,115.53409993176525
2026-01-07T20:51:39.681453,SYN,BUY,6.90675483376837,111.49345871815906
2026-01-07T20:51:39.681783,SYN,SELL,6.90675483376837,115.47046581500048
2026-01-07T20:51:39.685248,SYN,BUY,6.94730557854132,111.13075533733745
2026-01-07T20:51:39.685536,SYN,SELL,6.94730557854132,114.97767381305492
2026-01-07T20:51:39.688924,SYN,BUY,6.952747959533994,111.32358647375644
2026-01-07T20:51:39.689169,SYN,SELL,6.952747959533994,115.13224297853037
2026-01-07T20:51:39.692458,SYN,BUY,6.920085829570399,112.12748823966041
2026-01-07T20:51:39.692743,SYN,SELL,6.920085829570399,115.79447349583968
2026-01-07T20:51:39.696172,SYN,BUY,6.824204225152175,113.97312555160663
2026-01-07T20:51:39.696984,SYN,SELL,6.824204225152175,117.74691054761766
2026-01-07T20:51:39.700330,SYN,BUY,6.9221610324483365,112.63073241436243
2026-01-07T20:51:39.701082,SYN,SELL,6.9221610324483365,116.44191653309342
2026-01-07T20:51:39.704773,SYN,BUY,6.790287162059422,115.10076196632917
2026-01-07T20:51:39.705449,SYN,SELL,6.790287162059422,119.11082830492386
2026-01-07T20:51:39.709254,SYN,BUY,6.938800032713761,112.92295449200681
2026-01-07T20:51:39.709856,SYN,SELL,6.938800032713761,117.18624627750239
2026-01-07T20:51:39.713628,SYN,BUY,6.9643095496774725,112.81930805090937
2026-01-07T20:51:39.714341,SYN,SELL,6.9643095496774725,117.11555248133475
2026-01-07T20:51:39.718053,SYN,BUY,6.938683067434205,113.55073503724024
2026-01-07T20:51:39.718621,SYN,SELL,6.938683067434205,117.73553028369416
2026-01-07T20:51:39.722135,SYN,BUY,6.93368861317064,113.9379338094706
2026-01-07T20:51:39.722731,SYN,SELL,6.93368861317064,118.04999401326627
2026-01-07T20:51:39.726692,SYN,BUY,6.991266973246389,113.2968056030312
2026-01-07T20:51:39.727237,SYN,SELL,6.991266973246389,117.67249480627969
2026-01-07T20:51:39.732533,SYN,BUY,7.02138370998183,113.1289878249891
2026-01-07T20:51:39.733375,SYN,SELL,7.02138370998183,117.5496925198453
2026-01-07T20:51:39.737033,SYN,BUY,7.0720467705748495,112.63913825033681
2026-01-07T20:51:39.737597,SYN,SELL,7.0720467705748495,117.15573723491468
2026-01-07T20:51:39.742185,SYN,BUY,7.130520289879591,112.04286634991388
2026-01-07T20:51:39.742642,SYN,SELL,7.130520289879591,116.34010745943607
2026-01-07T20:51:39.746560,SYN,BUY,7.086031608006102,113.06201061179516
2026-01-07T20:51:39.747111,SYN,SELL,7.086031608006102,117.32403003256586
2026-01-07T20:51:39.750578,SYN,BUY,7.0760158446436385,113.53349670478977
2026-01-07T20:51:39.751088,SYN,SELL,7.0760158446436385,117.56308962552119
2026-01-07T20:51:39.754652,SYN,BUY,7.139498231497646,112.81493231031021
2026-01-07T20:51:39.755022,SYN,SELL,7.139498231497646,116.77292874097871
2026-01-07T20:51:39.758548,SYN,BUY,7.089706708410491,113.89750426023008
2026-01-07T20:51:39.758912,SYN,SELL,7.089706708410491,117.8675431344591
2026-01-07T20:51:39.763545,SYN,BUY,7.0816887440610055,114.31584924766834
2026-01-07T20:51:39.764011,SYN,SELL,7.0816887440610055,118.17098892979845
2026-01-07T20:51:39.767608,SYN,BUY,7.03763133590721,115.3136689915803
2026-01-07T20:51:39.768493,SYN,SELL,7.03763133590721,119.10536501663488
2026-01-07T20:51:39.772093,SYN,BUY,7.006134148579833,116.10890531162653
2026-01-07T20:51:39.772618,SYN,SELL,7.006134148579833,119.78753677152108
2026-01-07T20:51:39.776028,SYN,BUY,7.076667523215913,115.2160336225439
2026-01-07T20:51:39.776385,SYN,SELL,7.076667523215913,119.0645468238634
2026-01-07T20:51:39.780203,SYN,BUY,7.129516823770113,114.63974486709697
2026-01-07T20:51:39.780644,SYN,SELL,7.129516823770113,118.37794466627182
2026-01-07T20:51:39.784359,SYN,BUY,7.08917897571892,115.56522419633866
2026-01-07T20:51:39.784682,SYN,SELL,7.08917897571892,119.18823522576446
2026-01-07T20:51:39.788806,SYN,BUY,7.057992889171615,116.33993909653243
2026-01-07T20:51:39.789166,SYN,SELL,7.057992889171615,120.07194574713905
2026-01-07T20:51:39.794677,SYN,BUY,7.071670857037695,116.38542615830224
2026-01-07T20:51:39.796290,SYN,SELL,7.071670857037695,120.23112237166777
2026-01-07T20:51:39.800585,SYN,BUY,7.076108906965947,116.59180938906152
2026-01-07T20:51:39.801009,SYN,SELL,7.076108906965947,120.5673861839985
2026-01-07T20:51:39.804806,SYN,BUY,7.000028447829908,118.15141709462355
2026-01-07T20:51:39.805232,SYN,SELL,7.000028447829908,122.06047175633792
2026-01-07T20:51:39.809236,SYN,BUY,7.054363501214428,117.52335796584447
2026-01-07T20:51:39.809570,SYN,SELL,7.054363501214428,121.32034480501203
2026-01-07T20:51:39.814971,SYN,BUY,7.02825116650345,118.23683919431818
2026-01-07T20:51:39.815456,SYN,SELL,7.02825116650345,122.20355588978347
2026-01-07T20:51:39.819413,SYN,BUY,7.055431771850717,118.06871509651377
2026-01-07T20:51:39.819729,SYN,SELL,7.055431771850717,121.97462364579627
2026-01-07T20:51:39.823233,SYN,BUY,7.083568720362685,117.88254292591468
2026-01-07T20:51:39.823453,SYN,SELL,7.083568720362685,121.60905219050586
2026-01-07T20:51:39.826844,SYN,BUY,7.018494823654511,119.24853854587403
2026-01-07T20:51:39.827170,SYN,SELL,7.018494823654511,123.03320585930821
2026-01-07T20:51:39.831096,SYN,BUY,6.97292693354027,120.30438460208849
2026-01-07T20:51:39.831420,SYN,SELL,6.97292693354027,124.32464150647074
2026-01-07T20:51:39.834996,SYN,BUY,6.92934301623018,121.355254994119
2026-01-07T20:51:39.835410,SYN,SELL,6.92934301623018,125.33064423375808
2026-01-07T20:51:39.838881,SYN,BUY,6.852272969173214,123.01233528243176
2026-01-07T20:51:39.839300,SYN,SELL,6.852272969173214,126.94805182030305
2026-01-07T20:51:39.842786,SYN,BUY,6.862634451628108,123.11197999969272
2026-01-07T20:51:39.843195,SYN,SELL,6.862634451628108,127.14476085963189
2026-01-07T20:51:39.848740,SYN,BUY,6.8283084426787095,124.02541299332051
2026-01-07T20:51:39.849325,SYN,SELL,6.8283084426787095,128.32983888887208
2026-01-07T20:51:39.853400,SYN,BUY,6.862736325386416,123.71501861487049
2026-01-07T20:51:39.853887,SYN,SELL,6.862736325386416,127.88430448154381
2026-01-07T20:51:39.857477,SYN,BUY,6.853231078744417,124.19029008936363
2026-01-07T20:51:39.857944,SYN,SELL,6.853231078744417,128.22831882300767
2026-01-07T20:51:39.861549,SYN,BUY,6.8742429180403155,124.10317922666685
2026-01-07T20:51:39.861949,SYN,SELL,6.8742429180403155,128.05195554178445
2026-01-07T20:51:39.866005,SYN,BUY,6.879323491710602,124.29801621048043
2026-01-07T20:51:39.866472,SYN,SELL,6.879323491710602,127.99353748035628
2026-01-07T20:51:39.870225,SYN,BUY,6.849266181850942,125.1123633961621
2026-01-07T20:51:39.870657,SYN,SELL,6.849266181850942,128.74502835513348
2026-01-07T20:51:39.874304,SYN,BUY,6.916099572828858,124.16373557961016
2026-01-07T20:51:39.874639,SYN,SELL,6.916099572828858,127.70416766385172
2026-01-07T20:51:39.880180,SYN,BUY,6.7843387646877495,126.8362200252414
2026-01-07T20:51:39.881481,SYN,SELL,6.7843387646877495,130.58169381143193
2026-01-07T20:51:39.885505,SYN,BUY,6.863780599085098,125.63632733776545
